latitude,longitude,month,temp700mbCelsius,meanGeopotentialHeightMeters
75,290,6,-10.653548,2913
75,292.5,6,-10.610968,2915
75,295,6,-10.562903,2917
75,297.5,6,-10.509355,2920
75,300,6,-10.451935,2923
75,302.5,6,-10.395806,2926
75,305,6,-10.336452,2929
75,307.5,6,-10.279355,2933
75,310,6,-10.219677,2936
72.5,190,6,-7.735484,2948
72.5,192.5,6,-7.635484,2952
72.5,195,6,-7.536452,2955
72.5,197.5,6,-7.437742,2959
72.5,200,6,-7.344194,2962
72.5,202.5,6,-7.259032,2966
72.5,205,6,-7.185161,2968
72.5,207.5,6,-7.123226,2971
72.5,210,6,-7.074839,2973
72.5,212.5,6,-7.043226,2974
72.5,215,6,-7.030645,2975
72.5,217.5,6,-7.039355,2975
72.5,220,6,-7.07129,2974
72.5,222.5,6,-7.132903,2974
72.5,225,6,-7.226129,2973
72.5,227.5,6,-7.350968,2971
72.5,230,6,-7.510968,2970
72.5,232.5,6,-7.702581,2968
72.5,235,6,-7.922581,2966
72.5,237.5,6,-8.163871,2963
72.5,240,6,-8.420645,2961
72.5,242.5,6,-8.683871,2958
72.5,245,6,-8.938065,2954
72.5,247.5,6,-9.178387,2951
72.5,250,6,-9.399677,2947
72.5,252.5,6,-9.590645,2942
72.5,255,6,-9.752581,2938
72.5,257.5,6,-9.883226,2933
72.5,260,6,-9.989032,2929
72.5,262.5,6,-10.070323,2924
72.5,265,6,-10.134839,2921
72.5,267.5,6,-10.186774,2917
72.5,270,6,-10.232258,2914
72.5,272.5,6,-10.269032,2912
72.5,275,6,-10.297742,2910
72.5,277.5,6,-10.317742,2909
72.5,280,6,-10.323226,2908
72.5,282.5,6,-10.310323,2908
72.5,285,6,-10.275484,2909
72.5,287.5,6,-10.22,2909
72.5,290,6,-10.141613,2910
72.5,292.5,6,-10.046129,2912
72.5,295,6,-9.941935,2914
72.5,297.5,6,-9.835484,2917
72.5,300,6,-9.736129,2921
72.5,302.5,6,-9.650645,2925
72.5,305,6,-9.582903,2929
72.5,307.5,6,-9.532258,2934
72.5,310,6,-9.494516,2938
70,190,6,-6.973548,2958
70,192.5,6,-6.828065,2962
70,195,6,-6.668387,2966
70,197.5,6,-6.499355,2970
70,200,6,-6.329355,2974
70,202.5,6,-6.167097,2978
70,205,6,-6.014516,2981
70,207.5,6,-5.884194,2984
70,210,6,-5.779677,2987
70,212.5,6,-5.704516,2989
70,215,6,-5.662258,2990
70,217.5,6,-5.655484,2990
70,220,6,-5.684194,2990
70,222.5,6,-5.752258,2990
70,225,6,-5.854194,2989
70,227.5,6,-5.994516,2987
70,230,6,-6.170968,2986
70,232.5,6,-6.378065,2984
70,235,6,-6.616129,2982
70,237.5,6,-6.879677,2979
70,240,6,-7.161935,2976
70,242.5,6,-7.454839,2973
70,245,6,-7.750968,2969
70,247.5,6,-8.039355,2965
70,250,6,-8.316129,2961
70,252.5,6,-8.573548,2956
70,255,6,-8.811613,2951
70,257.5,6,-9.026452,2945
70,260,6,-9.22129,2940
70,262.5,6,-9.398387,2935
70,265,6,-9.560323,2930
70,267.5,6,-9.706774,2925
70,270,6,-9.843548,2921
70,272.5,6,-9.965161,2918
70,275,6,-10.064194,2915
70,277.5,6,-10.141613,2913
70,280,6,-10.187097,2912
70,282.5,6,-10.194194,2911
70,285,6,-10.159032,2910
70,287.5,6,-10.079355,2910
70,290,6,-9.957097,2911
70,292.5,6,-9.79871,2912
70,295,6,-9.620323,2914
70,297.5,6,-9.434516,2917
70,300,6,-9.261613,2921
70,302.5,6,-9.110968,2925
70,305,6,-8.990968,2930
70,307.5,6,-8.908065,2936
70,310,6,-8.853871,2942
67.5,190,6,-6.472903,2965
67.5,192.5,6,-6.322903,2968
67.5,195,6,-6.146129,2973
67.5,197.5,6,-5.945161,2977
67.5,200,6,-5.72871,2982
67.5,202.5,6,-5.508387,2987
67.5,205,6,-5.289355,2991
67.5,207.5,6,-5.088387,2995
67.5,210,6,-4.910323,2998
67.5,212.5,6,-4.763548,3000
67.5,215,6,-4.657419,3002
67.5,217.5,6,-4.59,3003
67.5,220,6,-4.57,3003
67.5,222.5,6,-4.585161,3003
67.5,225,6,-4.639032,3003
67.5,227.5,6,-4.73,3002
67.5,230,6,-4.854194,3001
67.5,232.5,6,-5.01129,2999
67.5,235,6,-5.202258,2997
67.5,237.5,6,-5.425484,2994
67.5,240,6,-5.679032,2991
67.5,242.5,6,-5.961935,2988
67.5,245,6,-6.267097,2984
67.5,247.5,6,-6.586774,2981
67.5,250,6,-6.912258,2976
67.5,252.5,6,-7.246774,2972
67.5,255,6,-7.573226,2966
67.5,257.5,6,-7.893548,2961
67.5,260,6,-8.202903,2954
67.5,262.5,6,-8.500968,2948
67.5,265,6,-8.78129,2942
67.5,267.5,6,-9.041613,2936
67.5,270,6,-9.279355,2930
67.5,272.5,6,-9.490323,2926
67.5,275,6,-9.670645,2922
67.5,277.5,6,-9.816452,2919
67.5,280,6,-9.920968,2916
67.5,282.5,6,-9.98,2915
67.5,285,6,-9.986129,2913
67.5,287.5,6,-9.935806,2913
67.5,290,6,-9.827097,2912
67.5,292.5,6,-9.668387,2913
67.5,295,6,-9.46871,2915
67.5,297.5,6,-9.246452,2917
67.5,300,6,-9.023548,2921
67.5,302.5,6,-8.819032,2926
67.5,305,6,-8.645806,2932
67.5,307.5,6,-8.51,2938
67.5,310,6,-8.40871,2944
65,190,6,-6.305806,2968
65,192.5,6,-6.205484,2971
65,195,6,-6.074516,2976
65,197.5,6,-5.913548,2981
65,200,6,-5.722903,2987
65,202.5,6,-5.507742,2992
65,205,6,-5.274839,2997
65,207.5,6,-5.035484,3001
65,210,6,-4.802258,3004
65,212.5,6,-4.583871,3007
65,215,6,-4.393226,3009
65,217.5,6,-4.232903,3011
65,220,6,-4.110323,3012
65,222.5,6,-4.019677,3013
65,225,6,-3.963548,3014
65,227.5,6,-3.938065,3014
65,230,6,-3.945161,3013
65,232.5,6,-3.986774,3012
65,235,6,-4.068065,3009
65,237.5,6,-4.199032,3007
65,240,6,-4.380968,3004
65,242.5,6,-4.617097,3001
65,245,6,-4.900323,2998
65,247.5,6,-5.224194,2995
65,250,6,-5.574516,2991
65,252.5,6,-5.941613,2987
65,255,6,-6.315484,2982
65,257.5,6,-6.688387,2977
65,260,6,-7.052903,2970
65,262.5,6,-7.404194,2963
65,265,6,-7.735161,2956
65,267.5,6,-8.040645,2948
65,270,6,-8.313548,2941
65,272.5,6,-8.553871,2935
65,275,6,-8.758387,2929
65,277.5,6,-8.935484,2925
65,280,6,-9.086452,2921
65,282.5,6,-9.204194,2919
65,285,6,-9.289677,2917
65,287.5,6,-9.328065,2916
65,290,6,-9.309677,2916
65,292.5,6,-9.230645,2916
65,295,6,-9.092903,2917
65,297.5,6,-8.911613,2919
65,300,6,-8.709355,2922
65,302.5,6,-8.504194,2927
65,305,6,-8.318387,2932
65,307.5,6,-8.15871,2938
65,310,6,-8.022581,2944
62.5,190,6,-6.39129,2965
62.5,192.5,6,-6.359032,2969
62.5,195,6,-6.305484,2974
62.5,197.5,6,-6.223226,2980
62.5,200,6,-6.108387,2985
62.5,202.5,6,-5.959677,2991
62.5,205,6,-5.777419,2995
62.5,207.5,6,-5.567097,2999
62.5,210,6,-5.336129,3002
62.5,212.5,6,-5.093226,3005
62.5,215,6,-4.850645,3008
62.5,217.5,6,-4.620323,3011
62.5,220,6,-4.406774,3014
62.5,222.5,6,-4.209677,3017
62.5,225,6,-4.030323,3019
62.5,227.5,6,-3.867419,3021
62.5,230,6,-3.720968,3021
62.5,232.5,6,-3.600323,3021
62.5,235,6,-3.520968,3019
62.5,237.5,6,-3.502258,3017
62.5,240,6,-3.556129,3014
62.5,242.5,6,-3.691935,3012
62.5,245,6,-3.903226,3009
62.5,247.5,6,-4.175806,3007
62.5,250,6,-4.493226,3004
62.5,252.5,6,-4.828065,3001
62.5,255,6,-5.167419,2997
62.5,257.5,6,-5.506774,2992
62.5,260,6,-5.835806,2986
62.5,262.5,6,-6.155806,2979
62.5,265,6,-6.461935,2971
62.5,267.5,6,-6.746774,2962
62.5,270,6,-7.003226,2954
62.5,272.5,6,-7.230323,2946
62.5,275,6,-7.430968,2939
62.5,277.5,6,-7.616129,2934
62.5,280,6,-7.794839,2930
62.5,282.5,6,-7.971935,2927
62.5,285,6,-8.140645,2925
62.5,287.5,6,-8.282258,2924
62.5,290,6,-8.373871,2923
62.5,292.5,6,-8.396452,2923
62.5,295,6,-8.344839,2923
62.5,297.5,6,-8.229355,2924
62.5,300,6,-8.07,2926
62.5,302.5,6,-7.900645,2930
62.5,305,6,-7.737419,2934
62.5,307.5,6,-7.597419,2939
62.5,310,6,-7.474516,2944
60,190,6,-6.540968,2959
60,192.5,6,-6.552581,2963
60,195,6,-6.542903,2967
60,197.5,6,-6.507097,2972
60,200,6,-6.451935,2977
60,202.5,6,-6.369677,2981
60,205,6,-6.260323,2985
60,207.5,6,-6.119032,2989
60,210,6,-5.946774,2992
60,212.5,6,-5.747097,2996
60,215,6,-5.52871,3000
60,217.5,6,-5.300968,3005
60,220,6,-5.070968,3010
60,222.5,6,-4.836452,3015
60,225,6,-4.593871,3020
60,227.5,6,-4.32871,3023
60,230,6,-4.043871,3026
60,232.5,6,-3.744194,3027
60,235,6,-3.462258,3027
60,237.5,6,-3.229355,3025
60,240,6,-3.082258,3023
60,242.5,6,-3.042903,3021
60,245,6,-3.113871,3019
60,247.5,6,-3.27871,3017
60,250,6,-3.505484,3015
60,252.5,6,-3.761935,3013
60,255,6,-4.022903,3010
60,257.5,6,-4.280968,3006
60,260,6,-4.536129,3001
60,262.5,6,-4.79871,2994
60,265,6,-5.06871,2987
60,267.5,6,-5.340968,2978
60,270,6,-5.604516,2970
60,272.5,6,-5.843548,2962
60,275,6,-6.066452,2954
60,277.5,6,-6.277097,2948
60,280,6,-6.49129,2944
60,282.5,6,-6.715806,2940
60,285,6,-6.942258,2938
60,287.5,6,-7.15129,2937
60,290,6,-7.304839,2936
60,292.5,6,-7.377419,2935
60,295,6,-7.357419,2935
60,297.5,6,-7.254839,2935
60,300,6,-7.109677,2936
60,302.5,6,-6.956452,2937
60,305,6,-6.822581,2940
60,307.5,6,-6.723226,2943
60,310,6,-6.643226,2947
57.5,190,6,-6.57,2953
57.5,192.5,6,-6.587419,2955
57.5,195,6,-6.571613,2958
57.5,197.5,6,-6.531613,2961
57.5,200,6,-6.48,2965
57.5,202.5,6,-6.419032,2968
57.5,205,6,-6.352258,2972
57.5,207.5,6,-6.268065,2975
57.5,210,6,-6.160323,2979
57.5,212.5,6,-6.022581,2984
57.5,215,6,-5.869355,2989
57.5,217.5,6,-5.700645,2995
57.5,220,6,-5.523226,3002
57.5,222.5,6,-5.329355,3010
57.5,225,6,-5.096129,3017
57.5,227.5,6,-4.802581,3023
57.5,230,6,-4.434839,3028
57.5,232.5,6,-3.991935,3032
57.5,235,6,-3.515484,3033
57.5,237.5,6,-3.053871,3034
57.5,240,6,-2.669355,3033
57.5,242.5,6,-2.410645,3032
57.5,245,6,-2.300645,3030
57.5,247.5,6,-2.324516,3028
57.5,250,6,-2.446129,3026
57.5,252.5,6,-2.617097,3024
57.5,255,6,-2.805161,3022
57.5,257.5,6,-2.993871,3019
57.5,260,6,-3.18871,3014
57.5,262.5,6,-3.410323,3009
57.5,265,6,-3.665806,3003
57.5,267.5,6,-3.952258,2996
57.5,270,6,-4.245484,2988
57.5,272.5,6,-4.53,2981
57.5,275,6,-4.786774,2974
57.5,277.5,6,-5.028065,2968
57.5,280,6,-5.269355,2963
57.5,282.5,6,-5.517742,2959
57.5,285,6,-5.774839,2957
57.5,287.5,6,-6.006129,2955
57.5,290,6,-6.176452,2954
57.5,292.5,6,-6.253226,2953
57.5,295,6,-6.222581,2952
57.5,297.5,6,-6.107742,2951
57.5,300,6,-5.950968,2950
57.5,302.5,6,-5.799355,2950
57.5,305,6,-5.689355,2951
57.5,307.5,6,-5.619677,2953
57.5,310,6,-5.578387,2956
55,190,6,-6.320323,2952
55,192.5,6,-6.351935,2953
55,195,6,-6.329677,2955
55,197.5,6,-6.272581,2957
55,200,6,-6.203548,2959
55,202.5,6,-6.136774,2962
55,205,6,-6.075484,2965
55,207.5,6,-6.01129,2969
55,210,6,-5.928065,2973
55,212.5,6,-5.824839,2978
55,215,6,-5.708387,2984
55,217.5,6,-5.584516,2991
55,220,6,-5.457097,2999
55,222.5,6,-5.315161,3007
55,225,6,-5.126774,3015
55,227.5,6,-4.855484,3023
55,230,6,-4.472903,3030
55,232.5,6,-3.978387,3035
55,235,6,-3.39871,3040
55,237.5,6,-2.793548,3042
55,240,6,-2.234194,3043
55,242.5,6,-1.78871,3043
55,245,6,-1.501613,3041
55,247.5,6,-1.380645,3039
55,250,6,-1.390323,3037
55,252.5,6,-1.481613,3035
55,255,6,-1.605161,3033
55,257.5,6,-1.736774,3030
55,260,6,-1.880323,3027
55,262.5,6,-2.055161,3023
55,265,6,-2.279355,3019
55,267.5,6,-2.553226,3014
55,270,6,-2.848387,3008
55,272.5,6,-3.138065,3002
55,275,6,-3.400968,2996
55,277.5,6,-3.64129,2990
55,280,6,-3.877419,2985
55,282.5,6,-4.130968,2981
55,285,6,-4.395806,2978
55,287.5,6,-4.648387,2976
55,290,6,-4.843226,2974
55,292.5,6,-4.940968,2973
55,295,6,-4.931613,2971
55,297.5,6,-4.839677,2969
55,300,6,-4.709677,2967
55,302.5,6,-4.590323,2966
55,305,6,-4.506774,2966
55,307.5,6,-4.461935,2967
55,310,6,-4.426129,2970
52.5,190,6,-5.683226,2960
52.5,192.5,6,-5.742258,2961
52.5,195,6,-5.740968,2963
52.5,197.5,6,-5.698387,2964
52.5,200,6,-5.636129,2967
52.5,202.5,6,-5.576129,2969
52.5,205,6,-5.516452,2973
52.5,207.5,6,-5.450323,2977
52.5,210,6,-5.366774,2982
52.5,212.5,6,-5.264194,2987
52.5,215,6,-5.152258,2993
52.5,217.5,6,-5.040645,2999
52.5,220,6,-4.925806,3006
52.5,222.5,6,-4.796452,3013
52.5,225,6,-4.622903,3020
52.5,227.5,6,-4.377097,3027
52.5,230,6,-4.034839,3034
52.5,232.5,6,-3.589677,3041
52.5,235,6,-3.050968,3046
52.5,237.5,6,-2.454839,3051
52.5,240,6,-1.847419,3053
52.5,242.5,6,-1.292258,3054
52.5,245,6,-0.849355,3053
52.5,247.5,6,-0.556129,3052
52.5,250,6,-0.411613,3050
52.5,252.5,6,-0.382903,3048
52.5,255,6,-0.419032,3046
52.5,257.5,6,-0.48129,3044
52.5,260,6,-0.56129,3041
52.5,262.5,6,-0.676774,3038
52.5,265,6,-0.848065,3035
52.5,267.5,6,-1.074839,3032
52.5,270,6,-1.338065,3028
52.5,272.5,6,-1.603548,3024
52.5,275,6,-1.845806,3019
52.5,277.5,6,-2.068387,3014
52.5,280,6,-2.291935,3009
52.5,282.5,6,-2.541613,3005
52.5,285,6,-2.819355,3002
52.5,287.5,6,-3.095806,2999
52.5,290,6,-3.324839,2997
52.5,292.5,6,-3.472581,2994
52.5,295,6,-3.520645,2991
52.5,297.5,6,-3.492903,2989
52.5,300,6,-3.427742,2986
52.5,302.5,6,-3.366129,2985
52.5,305,6,-3.326129,2985
52.5,307.5,6,-3.295806,2986
52.5,310,6,-3.255806,2989
50,190,6,-4.603871,2978
50,192.5,6,-4.66871,2980
50,195,6,-4.689032,2983
50,197.5,6,-4.668387,2985
50,200,6,-4.625806,2988
50,202.5,6,-4.57871,2991
50,205,6,-4.525806,2995
50,207.5,6,-4.465161,2999
50,210,6,-4.389677,3004
50,212.5,6,-4.302581,3009
50,215,6,-4.209677,3014
50,217.5,6,-4.120323,3019
50,220,6,-4.016774,3024
50,222.5,6,-3.886774,3029
50,225,6,-3.703871,3034
50,227.5,6,-3.467419,3039
50,230,6,-3.181935,3044
50,232.5,6,-2.846452,3049
50,235,6,-2.450968,3055
50,237.5,6,-1.971935,3060
50,240,6,-1.404516,3064
50,242.5,6,-0.777419,3066
50,245,6,-0.16,3067
50,247.5,6,0.364839,3067
50,250,6,0.734839,3066
50,252.5,6,0.936774,3065
50,255,6,1.005806,3063
50,257.5,6,0.997742,3061
50,260,6,0.948387,3059
50,262.5,6,0.858065,3056
50,265,6,0.710645,3054
50,267.5,6,0.498065,3051
50,270,6,0.23129,3049
50,272.5,6,-0.050645,3045
50,275,6,-0.317742,3042
50,277.5,6,-0.56129,3038
50,280,6,-0.799677,3033
50,282.5,6,-1.054839,3030
50,285,6,-1.327097,3026
50,287.5,6,-1.590645,3023
50,290,6,-1.815161,3020
50,292.5,6,-1.966452,3016
50,295,6,-2.04,3013
50,297.5,6,-2.052581,3010
50,300,6,-2.035806,3008
50,302.5,6,-2.01871,3008
50,305,6,-2.009355,3008
50,307.5,6,-1.99871,3010
50,310,6,-1.966129,3014
47.5,190,6,-3.102581,3006
47.5,192.5,6,-3.138065,3009
47.5,195,6,-3.142903,3012
47.5,197.5,6,-3.113871,3015
47.5,200,6,-3.064839,3019
47.5,202.5,6,-3.010323,3023
47.5,205,6,-2.957742,3027
47.5,207.5,6,-2.904839,3031
47.5,210,6,-2.84871,3035
47.5,212.5,6,-2.8,3039
47.5,215,6,-2.76871,3043
47.5,217.5,6,-2.744516,3048
47.5,220,6,-2.701935,3052
47.5,222.5,6,-2.602258,3055
47.5,225,6,-2.430323,3057
47.5,227.5,6,-2.202903,3059
47.5,230,6,-1.957097,3061
47.5,232.5,6,-1.71129,3063
47.5,235,6,-1.435484,3068
47.5,237.5,6,-1.059355,3072
47.5,240,6,-0.509355,3077
47.5,242.5,6,0.22,3080
47.5,245,6,1.052903,3083
47.5,247.5,6,1.843548,3085
47.5,250,6,2.451935,3085
47.5,252.5,6,2.802581,3085
47.5,255,6,2.915484,3084
47.5,257.5,6,2.872258,3082
47.5,260,6,2.750968,3080
47.5,262.5,6,2.593548,3077
47.5,265,6,2.387419,3075
47.5,267.5,6,2.12,3073
47.5,270,6,1.793548,3071
47.5,272.5,6,1.438387,3068
47.5,275,6,1.100323,3065
47.5,277.5,6,0.793226,3061
47.5,280,6,0.519032,3058
47.5,282.5,6,0.269032,3054
47.5,285,6,0.039032,3051
47.5,287.5,6,-0.154839,3047
47.5,290,6,-0.299032,3043
47.5,292.5,6,-0.387097,3040
47.5,295,6,-0.428387,3037
47.5,297.5,6,-0.438387,3035
47.5,300,6,-0.437742,3034
47.5,302.5,6,-0.440323,3034
47.5,305,6,-0.45,3036
47.5,307.5,6,-0.459355,3039
47.5,310,6,-0.453548,3043
45,190,6,-1.25871,3040
45,192.5,6,-1.262581,3044
45,195,6,-1.234194,3048
45,197.5,6,-1.177419,3052
45,200,6,-1.110323,3055
45,202.5,6,-1.045806,3059
45,205,6,-0.995484,3063
45,207.5,6,-0.952581,3066
45,210,6,-0.917097,3070
45,212.5,6,-0.900323,3073
45,215,6,-0.919032,3077
45,217.5,6,-0.965484,3080
45,220,6,-0.999677,3083
45,222.5,6,-0.965484,3085
45,225,6,-0.831935,3085
45,227.5,6,-0.613226,3083
45,230,6,-0.36129,3082
45,232.5,6,-0.106452,3082
45,235,6,0.178065,3083
45,237.5,6,0.582903,3087
45,240,6,1.202258,3091
45,242.5,6,2.068065,3096
45,245,6,3.093226,3100
45,247.5,6,4.089355,3103
45,250,6,4.850323,3104
45,252.5,6,5.242258,3105
45,255,6,5.273226,3105
45,257.5,6,5.057097,3103
45,260,6,4.735806,3102
45,262.5,6,4.406774,3100
45,265,6,4.078387,3098
45,267.5,6,3.727742,3096
45,270,6,3.336452,3094
45,272.5,6,2.924516,3091
45,275,6,2.532258,3088
45,277.5,6,2.192903,3085
45,280,6,1.913871,3082
45,282.5,6,1.69129,3078
45,285,6,1.52871,3075
45,287.5,6,1.42871,3071
45,290,6,1.378065,3067
45,292.5,6,1.352903,3064
45,295,6,1.332903,3062
45,297.5,6,1.307097,3061
45,300,6,1.275806,3062
45,302.5,6,1.243226,3064
45,305,6,1.208387,3068
45,307.5,6,1.171613,3071
45,310,6,1.142903,3076
42.5,190,6,0.763548,3077
42.5,192.5,6,0.768065,3082
42.5,195,6,0.802258,3086
42.5,197.5,6,0.857742,3090
42.5,200,6,0.913548,3094
42.5,202.5,6,0.948065,3098
42.5,205,6,0.963226,3101
42.5,207.5,6,0.972581,3104
42.5,210,6,0.989355,3107
42.5,212.5,6,1.000645,3109
42.5,215,6,0.975806,3112
42.5,217.5,6,0.912581,3113
42.5,220,6,0.845161,3115
42.5,222.5,6,0.837419,3115
42.5,225,6,0.945484,3112
42.5,227.5,6,1.176452,3109
42.5,230,6,1.501613,3104
42.5,232.5,6,1.88,3101
42.5,235,6,2.31871,3100
42.5,237.5,6,2.869355,3101
42.5,240,6,3.60871,3105
42.5,242.5,6,4.565484,3110
42.5,245,6,5.66871,3114
42.5,247.5,6,6.735161,3118
42.5,250,6,7.533226,3120
42.5,252.5,6,7.885161,3121
42.5,255,6,7.760645,3122
42.5,257.5,6,7.295484,3121
42.5,260,6,6.699032,3121
42.5,262.5,6,6.135806,3121
42.5,265,6,5.652581,3120
42.5,267.5,6,5.218387,3119
42.5,270,6,4.792258,3117
42.5,272.5,6,4.375806,3114
42.5,275,6,3.994516,3112
42.5,277.5,6,3.68129,3109
42.5,280,6,3.435806,3106
42.5,282.5,6,3.259677,3103
42.5,285,6,3.147419,3099
42.5,287.5,6,3.106129,3096
42.5,290,6,3.096129,3092
42.5,292.5,6,3.081613,3090
42.5,295,6,3.027419,3089
42.5,297.5,6,2.933226,3090
42.5,300,6,2.832903,3093
42.5,302.5,6,2.745161,3096
42.5,305,6,2.669032,3100
42.5,307.5,6,2.592581,3104
42.5,310,6,2.52,3109
40,190,6,2.706452,3114
40,192.5,6,2.706774,3118
40,195,6,2.719355,3122
40,197.5,6,2.737097,3126
40,200,6,2.73871,3130
40,202.5,6,2.714516,3134
40,205,6,2.666452,3137
40,207.5,6,2.623548,3140
40,210,6,2.606774,3142
40,212.5,6,2.611935,3143
40,215,6,2.60129,3144
40,217.5,6,2.564516,3144
40,220,6,2.513871,3143
40,222.5,6,2.515161,3141
40,225,6,2.636774,3137
40,227.5,6,2.912903,3131
40,230,6,3.341613,3124
40,232.5,6,3.895484,3118
40,235,6,4.536774,3115
40,237.5,6,5.254194,3114
40,240,6,6.056452,3116
40,242.5,6,6.970323,3120
40,245,6,7.989032,3125
40,247.5,6,9.006452,3130
40,250,6,9.810323,3133
40,252.5,6,10.166774,3134
40,255,6,9.966774,3135
40,257.5,6,9.309032,3136
40,260,6,8.451613,3137
40,262.5,6,7.637097,3138
40,265,6,6.979677,3139
40,267.5,6,6.452903,3138
40,270,6,5.991613,3137
40,272.5,6,5.576774,3135
40,275,6,5.227742,3133
40,277.5,6,4.963871,3131
40,280,6,4.767097,3129
40,282.5,6,4.623548,3126
40,285,6,4.533548,3123
40,287.5,6,4.5,3120
40,290,6,4.493548,3118
40,292.5,6,4.461613,3117
40,295,6,4.362258,3118
40,297.5,6,4.20871,3120
40,300,6,4.046774,3123
40,302.5,6,3.910968,3127
40,305,6,3.79129,3131
40,307.5,6,3.66129,3135
40,310,6,3.526129,3139
37.5,190,6,4.316774,3146
37.5,192.5,6,4.311613,3150
37.5,195,6,4.286129,3153
37.5,197.5,6,4.247742,3157
37.5,200,6,4.198387,3160
37.5,202.5,6,4.139032,3163
37.5,205,6,4.07,3165
37.5,207.5,6,4.004516,3168
37.5,210,6,3.956452,3169
37.5,212.5,6,3.935484,3169
37.5,215,6,3.919677,3169
37.5,217.5,6,3.890968,3167
37.5,220,6,3.86871,3165
37.5,222.5,6,3.903871,3161
37.5,225,6,4.059677,3156
37.5,227.5,6,4.377097,3149
37.5,230,6,4.876774,3141
37.5,232.5,6,5.545161,3133
37.5,235,6,6.323548,3127
37.5,237.5,6,7.11871,3124
37.5,240,6,7.869355,3125
37.5,242.5,6,8.6,3128
37.5,245,6,9.408065,3134
37.5,247.5,6,10.317419,3139
37.5,250,6,11.171613,3143
37.5,252.5,6,11.657097,3146
37.5,255,6,11.530968,3147
37.5,257.5,6,10.805806,3148
37.5,260,6,9.765806,3151
37.5,262.5,6,8.750645,3153
37.5,265,6,7.946129,3154
37.5,267.5,6,7.33871,3154
37.5,270,6,6.836129,3153
37.5,272.5,6,6.409032,3152
37.5,275,6,6.076129,3151
37.5,277.5,6,5.850645,3150
37.5,280,6,5.698065,3148
37.5,282.5,6,5.575161,3146
37.5,285,6,5.476452,3144
37.5,287.5,6,5.425806,3142
37.5,290,6,5.409032,3141
37.5,292.5,6,5.376452,3142
37.5,295,6,5.28129,3144
37.5,297.5,6,5.124516,3147
37.5,300,6,4.948065,3151
37.5,302.5,6,4.793871,3154
37.5,305,6,4.641935,3158
37.5,307.5,6,4.456774,3161
37.5,310,6,4.246129,3164
35,190,6,5.485806,3170
35,192.5,6,5.442903,3173
35,195,6,5.358387,3176
35,197.5,6,5.265484,3179
35,200,6,5.201935,3181
35,202.5,6,5.166452,3182
35,205,6,5.13871,3184
35,207.5,6,5.104194,3185
35,210,6,5.066129,3186
35,212.5,6,5.031613,3185
35,215,6,4.994194,3184
35,217.5,6,4.959677,3181
35,220,6,4.954516,3178
35,222.5,6,5.028387,3173
35,225,6,5.219355,3168
35,227.5,6,5.552903,3161
35,230,6,6.048065,3153
35,232.5,6,6.720323,3145
35,235,6,7.514516,3138
35,237.5,6,8.299355,3133
35,240,6,8.939355,3132
35,242.5,6,9.449677,3135
35,245,6,10.011613,3142
35,247.5,6,10.789032,3149
35,250,6,11.687742,3154
35,252.5,6,12.332903,3157
35,255,6,12.331613,3159
35,257.5,6,11.611613,3160
35,260,6,10.475484,3162
35,262.5,6,9.36129,3164
35,265,6,8.514516,3165
35,267.5,6,7.91129,3165
35,270,6,7.424516,3165
35,272.5,6,7.005806,3164
35,275,6,6.696452,3164
35,277.5,6,6.519355,3164
35,280,6,6.41129,3163
35,282.5,6,6.304516,3162
35,285,6,6.177419,3161
35,287.5,6,6.075484,3160
35,290,6,6.019355,3162
35,292.5,6,5.977742,3164
35,295,6,5.893226,3166
35,297.5,6,5.751613,3170
35,300,6,5.579677,3173
35,302.5,6,5.409355,3176
35,305,6,5.225161,3179
35,307.5,6,5,3182
35,310,6,4.747419,3184
32.5,190,6,6.260968,3186
32.5,192.5,6,6.146774,3187
32.5,195,6,5.997742,3189
32.5,197.5,6,5.869032,3191
32.5,200,6,5.811613,3192
32.5,202.5,6,5.816774,3193
32.5,205,6,5.839355,3193
32.5,207.5,6,5.853871,3193
32.5,210,6,5.858387,3193
32.5,212.5,6,5.854839,3192
32.5,215,6,5.840323,3190
32.5,217.5,6,5.822581,3186
32.5,220,6,5.85129,3183
32.5,222.5,6,5.976452,3178
32.5,225,6,6.217419,3173
32.5,227.5,6,6.56,3167
32.5,230,6,7.011613,3160
32.5,232.5,6,7.61129,3153
32.5,235,6,8.35,3147
32.5,237.5,6,9.105161,3142
32.5,240,6,9.69,3141
32.5,242.5,6,10.070645,3143
32.5,245,6,10.445484,3150
32.5,247.5,6,11.069032,3157
32.5,250,6,11.914839,3164
32.5,252.5,6,12.589032,3168
32.5,255,6,12.619355,3169
32.5,257.5,6,11.879355,3169
32.5,260,6,10.704839,3170
32.5,262.5,6,9.589032,3171
32.5,265,6,8.806452,3173
32.5,267.5,6,8.302581,3173
32.5,270,6,7.895484,3173
32.5,272.5,6,7.52871,3173
32.5,275,6,7.263548,3174
32.5,277.5,6,7.139677,3174
32.5,280,6,7.082258,3174
32.5,282.5,6,6.981613,3174
32.5,285,6,6.802903,3174
32.5,287.5,6,6.612581,3176
32.5,290,6,6.466774,3178
32.5,292.5,6,6.358065,3181
32.5,295,6,6.239032,3184
32.5,297.5,6,6.07871,3187
32.5,300,6,5.884194,3190
32.5,302.5,6,5.675806,3193
